date,brand,count,failures
2023-02-11,Others,98,0
2023-02-07,Others,98,0
2023-02-10,Others,98,0
2023-02-09,Others,98,0
2023-02-08,Others,98,0
2023-02-04,Others,98,0
2023-02-06,Others,98,0
2023-01-31,Others,98,0
2023-02-03,Others,98,0
2023-02-02,Others,98,0
2023-01-24,Others,98,0
2023-02-05,Others,98,0
2023-01-26,Others,98,0
2023-01-25,Others,98,0
2023-02-01,Others,98,0
2023-01-27,Others,98,1
2023-01-23,Others,98,0
2023-01-21,Others,98,0
2023-01-20,Others,98,0
2023-01-22,Others,98,0
2023-01-30,Others,98,0
2023-01-28,Others,98,0
2023-01-29,Others,98,0
2023-01-19,Others,98,0
2023-01-14,Others,98,0
2023-01-16,Others,98,0
2023-01-15,Others,98,0
2023-01-18,Others,98,0
2023-01-11,Others,98,0
2023-01-13,Others,98,0
2023-01-12,Others,98,0
2023-01-17,Others,98,0
2023-01-10,Others,98,0
2023-01-08,Others,98,0
2023-01-07,Others,98,0
2023-01-09,Others,98,0
2023-01-06,Others,98,0
2022-12-31,Others,98,0
2023-01-01,Others,98,0
2022-12-19,Others,98,0
2022-12-26,Others,98,0
2022-12-25,Others,98,0
2023-01-02,Others,98,0
2022-12-23,Others,98,0
2022-12-20,Others,98,0
2022-12-16,Others,98,0
2022-12-11,Others,196,0
2022-12-13,Others,98,0
2022-12-17,Others,98,0
2022-12-06,Others,97,0
2022-12-14,Others,98,0
2022-12-12,Others,98,0
2022-12-18,Others,98,0
2022-12-09,Others,98,0
2022-12-30,Others,98,0
2022-12-21,Others,98,0
2022-12-29,Others,98,0
2022-12-05,Others,97,0
2023-01-03,Others,98,0
2022-12-22,Others,98,0
2022-12-28,Others,98,0
2023-01-05,Others,98,0
2022-12-04,Others,97,0
2022-12-24,Others,98,0
2022-12-15,Others,98,0
2023-01-04,Others,98,0
2022-12-27,Others,98,0
2022-12-07,Others,98,0
2022-12-08,Others,98,0
2022-12-03,Others,97,0
2022-11-22,Others,96,0
2022-11-23,Others,96,0
2022-11-24,Others,96,0
2022-11-21,Others,96,0
2022-11-20,Others,96,0
2022-11-25,Others,96,0
2022-11-26,Others,96,0
2022-11-19,Others,96,0
2022-11-28,Others,97,0
2022-12-02,Others,97,0
2022-11-30,Others,97,0
2022-11-27,Others,97,0
2022-12-01,Others,97,0
2022-11-29,Others,97,0
2022-11-18,Others,96,0
2022-11-03,Others,95,0
2022-11-17,Others,95,0
2022-11-15,Others,95,0
2022-11-16,Others,95,0
2022-11-11,Others,95,0
2022-11-14,Others,95,0
2022-11-12,Others,95,0
2022-11-10,Others,95,0
2022-11-08,Others,95,0
2022-11-07,Others,95,0
2022-11-13,Others,95,0
2022-11-05,Others,95,0
2022-11-09,Others,95,0
2022-11-06,Others,95,0
2022-10-29,Others,95,0
2022-11-04,Others,95,0
2022-11-02,Others,95,0
2022-11-01,Others,95,0
2022-10-31,Others,95,0
2022-10-30,Others,95,0
2022-10-28,Others,95,0
2022-10-27,Others,95,0
2022-10-26,Others,95,0
2022-10-24,Others,95,0
2022-10-25,Others,95,0
2022-10-21,Others,95,0
2022-10-19,Others,95,0
2022-10-20,Others,95,0
2022-10-15,Others,95,0
2022-10-18,Others,95,0
2022-10-22,Others,95,0
2022-10-17,Others,95,0
2022-10-23,Others,95,0
2022-10-16,Others,95,0
2022-10-14,Others,95,0
2022-10-10,Others,95,0
2022-10-11,Others,95,0
2022-10-12,Others,95,0
2022-10-08,Others,95,0
2022-10-09,Others,95,0
2022-10-05,Others,95,0
2022-10-07,Others,95,0
2022-10-13,Others,95,0
2022-10-06,Others,95,0
2022-10-01,Others,95,0
2022-10-02,Others,95,0
2022-10-04,Others,95,0
2022-10-03,Others,95,0
2022-09-30,Others,95,0
2022-09-29,Others,95,0
2022-09-28,Others,95,0
2022-09-27,Others,95,0
2022-09-26,Others,95,0
2022-09-23,Others,95,0
2022-09-25,Others,95,0
2022-09-21,Others,95,0
2022-09-20,Others,95,0
2022-09-19,Others,95,0
2022-09-24,Others,95,0
2022-09-17,Others,95,0
2022-09-18,Others,95,0
2022-09-15,Others,95,0
2022-09-16,Others,95,0
2022-09-22,Others,95,0
2022-09-14,Others,95,0
2022-09-11,Others,95,0
2022-08-31,Others,95,0
2022-09-02,Others,95,0
2022-09-10,Others,95,0
2022-09-13,Others,95,0
2022-09-09,Others,95,0
2022-09-12,Others,95,0
2022-09-01,Others,95,0
2022-08-26,Others,95,0
2022-08-25,Others,95,0
2022-08-20,Others,95,0
2022-08-21,Others,95,0
2022-08-19,Others,95,0
2022-08-22,Others,95,0
2022-08-23,Others,95,0
2022-08-24,Others,95,0
2022-08-18,Others,95,0
2022-08-17,Others,95,0
2022-08-16,Others,96,1
2022-09-07,Others,95,0
2022-09-06,Others,95,0
2022-09-04,Others,95,0
2022-09-05,Others,95,0
2022-09-03,Others,95,0
2022-08-15,Others,96,0
2022-09-08,Others,95,0
2022-08-29,Others,95,0
2022-08-14,Others,95,0
2022-08-28,Others,95,0
2022-08-27,Others,95,0
2022-08-30,Others,95,0
2022-08-13,Others,95,0
2022-08-12,Others,95,0
2022-08-07,Others,95,0
2022-08-11,Others,95,0
2022-08-08,Others,95,0
2022-08-10,Others,95,0
2022-08-09,Others,95,0
2022-08-06,Others,95,0
2022-08-03,Others,95,0
2022-08-05,Others,95,0
2022-07-29,Others,95,0
2022-07-30,Others,95,0
2022-07-28,Others,95,0
2022-07-25,Others,95,0
2022-07-24,Others,95,0
2022-08-04,Others,95,0
2022-07-31,Others,95,0
2022-08-02,Others,95,0
2022-07-27,Others,95,0
2022-08-01,Others,95,0
2022-07-26,Others,95,0
2022-07-23,Others,95,0
2022-07-22,Others,95,0
2022-07-21,Others,95,0
2022-07-17,Others,95,0
2022-07-16,Others,95,0
2022-07-10,Others,95,0
2022-07-09,Others,95,0
2022-07-08,Others,95,0
2022-07-14,Others,95,0
2022-07-11,Others,95,0
2022-07-13,Others,95,0
2022-07-03,Others,95,0
2022-07-18,Others,95,0
2022-07-06,Others,95,0
2022-07-15,Others,95,0
2022-07-04,Others,95,0
2022-07-19,Others,95,0
2022-07-07,Others,95,0
2022-07-05,Others,95,0
2022-06-30,Others,95,0
2022-07-01,Others,95,0
2022-07-02,Others,95,0
2022-06-27,Others,95,0
2022-07-20,Others,95,0
2022-06-26,Others,96,0
2022-06-28,Others,95,0
2022-07-12,Others,95,0
2022-06-29,Others,95,0
2022-06-25,Others,96,0
2022-06-24,Others,95,0
2022-06-23,Others,95,0
2022-06-21,Others,95,0
2022-06-20,Others,95,0
2022-06-18,Others,95,0
2022-06-19,Others,95,0
2022-06-22,Others,95,0
2022-06-17,Others,95,0
2022-06-16,Others,95,0
2022-05-20,Others,96,0
2022-06-14,Others,96,0
2022-06-13,Others,96,0
2022-06-15,Others,95,0
2022-06-10,Others,96,0
2022-06-12,Others,96,0
2022-06-07,Others,96,0
2022-06-09,Others,96,1
2022-06-04,Others,96,0
2022-05-30,Others,96,0
2022-06-11,Others,96,0
2022-05-25,Others,96,0
2022-06-05,Others,96,0
2022-06-01,Others,96,0
2022-05-26,Others,96,0
2022-05-29,Others,96,0
2022-05-28,Others,96,0
2022-05-27,Others,96,0
2022-06-02,Others,96,0
2022-05-19,Others,96,0
2022-05-18,Others,96,0
2022-06-08,Others,96,0
2022-06-03,Others,96,0
2022-05-31,Others,96,0
2022-05-07,Others,96,0
2022-05-17,Others,96,0
2022-05-24,Others,96,0
2022-05-22,Others,96,0
2022-05-23,Others,96,0
2022-05-06,Others,96,0
2022-05-16,Others,96,0
2022-05-14,Others,96,0
2022-05-15,Others,96,0
2022-05-13,Others,96,0
2022-05-21,Others,96,0
2022-05-09,Others,96,0
2022-05-10,Others,96,0
2022-05-12,Others,96,0
2022-05-11,Others,96,0
2022-05-08,Others,96,0
2022-05-01,Others,96,0
2022-05-02,Others,96,0
2022-05-03,Others,96,0
2022-05-04,Others,96,0
2022-05-05,Others,96,0
2022-04-30,Others,96,0
2022-04-25,Others,96,0
2022-04-28,Others,96,0
2022-04-26,Others,96,0
2022-04-24,Others,96,0
2022-04-29,Others,96,0
2022-04-18,Others,96,0
2022-04-21,Others,96,0
2022-04-23,Others,96,0
2022-04-16,Others,96,0
2022-04-17,Others,96,0
